     1   -0.00899272
     2   -0.00899243
     3   -0.00899147
     4   -0.00899001
     5   -0.00898805
     6   -0.00898571
     7   -0.00898312
     8   -0.00898038
     9   -0.00897779
    10   -0.00897529
    11   -0.00897317
    12   -0.00897137
    13   -0.00897019
    14   -0.00896959
    15   -0.00896959
    16   -0.00897019
    17   -0.00897137
    18   -0.00897317
    19   -0.00897529
    20   -0.00897779
    21   -0.00898038
    22   -0.00898312
    23   -0.00898571
    24   -0.00898805
    25   -0.00899001
    26   -0.00899147
    27   -0.00899243
    28   -0.00899272
    29   -0.00899243
    30   -0.00899147
    31   -0.00899001
    32   -0.00898805
    33   -0.00898571
    34   -0.00898312
    35   -0.00898038
    36   -0.00897779
    37   -0.00897529
    38   -0.00897317
    39   -0.00897137
    40   -0.00897019
    41   -0.00896959
    42   -0.00896959
    43   -0.00897019
    44   -0.00897137
    45   -0.00897317
    46   -0.00897529
    47   -0.00897779
    48   -0.00898038
    49   -0.00898312
    50   -0.00898571
    51   -0.00898805
    52   -0.00899001
    53   -0.00899147
    54   -0.00899243
    55   -0.00899272
    56   -0.00899243
    57   -0.00899147
    58   -0.00899001
    59   -0.00898805
    60   -0.00898571
    61   -0.00898312
    62   -0.00898038
    63   -0.00897779
    64   -0.00897529
    65   -0.00897317
    66   -0.00897137
    67   -0.00897019
    68   -0.00896959
    69   -0.00896959
    70   -0.00897019
    71   -0.00897137
    72   -0.00897317
    73   -0.00897529
    74   -0.00897779
    75   -0.00898038
    76   -0.00898312
    77   -0.00898571
    78   -0.00898805
    79   -0.00899001
    80   -0.00899147
    81   -0.00899243
    82   -0.00899272
    83   -0.00899243
    84   -0.00899147
    85   -0.00899001
    86   -0.00898805
    87   -0.00898571
    88   -0.00898312
    89   -0.00898038
    90   -0.00897779
    91   -0.00897529
    92   -0.00897317
    93   -0.00897137
    94   -0.00897019
    95   -0.00896959
    96   -0.00896959
    97   -0.00897019
    98   -0.00897137
    99   -0.00897317
   100   -0.00897529
   101   -0.00897779
   102   -0.00898038
   103   -0.00898312
   104   -0.00898571
   105   -0.00898805
   106   -0.00899001
   107   -0.00899147
   108   -0.00899243
